Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1742998661,3.3661971830985915,1.0140845070422535,0,3.284,3.23828,3542.58008,3433.58984,10.125,0.1426056338028169,250,170,7.375,0.4,35,0,0,0,0,6.362914775766569
1742998662,3.3661971830985915,1.0140845070422535,0,3.284,3.17969,3545.87988,3436.76953,10.25,0.1443661971830986,250,170,7.375,0.4,35,0,0,0,0,6.362914775766569
1742998663,3.380281690140845,1.0140845070422535,0,3.284,3.18359,3549.1001,3439.95313,10.25,0.1443661971830986,250,170,7.375,0.2,35,0,0,0,0,6.362914775766569
1742998664,3.3943661971830985,1.0140845070422535,0,3.284,3.21094,3552.13989,3443.16406,10.25,0.1443661971830986,250,170,7.5,0.2,35,0,0,0,0,6.470760788915156
1742998665,3.436619718309859,1.0140845070422535,0,3.284,3.21094,3554.97998,3446.375,10.25,0.1443661971830986,250,170,7.5,0,35,0,0,0,0,6.470760788915156
1742998666,3.4788732394366195,1.0140845070422535,0.04225352112676056,3.275,3.21094,3558.28003,3449.58594,10.25,0.1443661971830986,246,170,7.625,0,35,0,0,0,0,6.596705540367512
1742998667,3.535211267605634,1.028169014084507,0.04225352112676056,3.275,3.21094,3561.5,3452.79688,10.125,0.1426056338028169,246,170,7.5,0,35,0,0,0,0,6.488562826590996
1742998668,3.535211267605634,1.028169014084507,0.04225352112676056,3.266,3.21094,3564.40991,3456.00781,10.125,0.1426056338028169,246,170,7.5,0,35,0,0,0,0,6.5064066417399005
1742998669,3.507042253521127,1.028169014084507,0.028169014084507043,3.266,3.21094,3567.62012,3459.21875,10,0.14084507042253522,246,170,7.5,0,35,0,0,0,0,6.5064066417399005
1742998670,3.4788732394366195,1.028169014084507,0.028169014084507043,3.256,3.21094,3570.87012,3462.42969,10.125,0.1426056338028169,246,170,7.375,0.2,35,0,0,0,0,6.417619520005569
1742998671,3.4788732394366195,1.028169014084507,0.028169014084507043,3.247,3.21094,3574.15991,3465.64063,10.125,0.1426056338028169,246,170,7.375,0.4,35,0,0,0,0,6.4354275741710305
1742998672,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.247,3.21094,3577.47998,3468.85156,10.125,0.1426056338028169,246,172,7.375,0.8,35,0,0,0,0,6.511163887098625
1742998673,3.4788732394366195,1.0140845070422535,0.028169014084507043,3.247,3.25,3580.82007,3472.10156,10.125,0.1426056338028169,246,170,7.375,1,35,0,0,0,0,6.4354275741710305
1742998674,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.238,3.25391,3584.15991,3475.35547,10.125,0.1426056338028169,246,170,7.375,1.2,35,0,0,0,0,6.453334733378835
1742998675,3.464788732394366,1.0140845070422535,0.028169014084507043,3.238,3.26953,3587.43994,3478.625,10.125,0.1426056338028169,246,170,7.5,1.4,35,0,0,0,0,6.562713288181866
1742998676,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.238,3.26953,3590.78003,3481.89453,10.25,0.1443661971830986,246,170,7.5,1.6,35,0,0,0,0,6.562713288181866
1742998677,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.238,3.25391,3594.19995,3485.14844,10.25,0.1443661971830986,246,170,7.5,1.8,35,0,0,0,0,6.562713288181866
1742998678,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.238,3.26172,3597.63989,3488.41016,10.25,0.1443661971830986,246,170,7.5,2,35,0,0,0,0,6.562713288181866
1742998679,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.238,3.26172,3600.97998,3488.41016,10.25,0.1443661971830986,246,170,7.5,2,35,0,0,0,0,6.562713288181866
1742998680,3.464788732394366,1.0140845070422535,0.028169014084507043,3.247,3.26172,3604.21997,3494.9375,10.125,0.1426056338028169,246,170,7.375,2,35,0,0,0,0,6.4354275741710305
1742998681,3.464788732394366,1.0140845070422535,0.028169014084507043,3.247,3.26172,3607.30005,3498.19922,10.125,0.1426056338028169,246,170,7.375,2.2,35,0,0,0,0,6.4354275741710305
1742998682,3.4788732394366195,1.0140845070422535,0.028169014084507043,3.247,3.26563,3610.59009,3501.46484,10,0.14084507042253522,246,170,7.5,2,35,0,0,0,0,6.544502617801047
1742998683,3.464788732394366,1.0140845070422535,0.028169014084507043,3.247,3.26563,3614.09009,3504.73047,10,0.14084507042253522,246,170,7.5,2,35,0,0,0,0,6.544502617801047
1742998684,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.247,3.21484,3617.21997,3507.94531,10,0.14084507042253522,246,170,7.5,1.8,35,0,0,0,0,6.544502617801047
1742998685,3.436619718309859,1.0140845070422535,0.028169014084507043,3.247,3.19922,3620.45996,3511.14453,10,0.14084507042253522,246,170,7.5,1.8,35,0,0,0,0,6.544502617801047
1742998686,3.436619718309859,1.0140845070422535,0.028169014084507043,3.247,3.20313,3623.73999,3514.34766,10,0.14084507042253522,246,170,7.5,1.6,35,0,0,0,0,6.544502617801047
1742998687,3.436619718309859,1.0140845070422535,0.028169014084507043,3.247,3.20313,3626.97998,3517.55078,10,0.14084507042253522,246,170,7.375,1.4,35,0,0,0,0,6.4354275741710305
1742998688,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.256,3.19141,3630.19995,3520.74219,10,0.14084507042253522,246,170,7.375,1.4,35,0,0,0,0,6.417619520005569
1742998689,3.436619718309859,1.0140845070422535,0.028169014084507043,3.256,3.20703,3633.20996,3523.94922,10,0.14084507042253522,246,170,7.375,1.4,35,0,0,0,0,6.417619520005569
1742998690,3.436619718309859,1.0140845070422535,0.028169014084507043,3.256,3.20703,3636.6001,3527.15625,10,0.14084507042253522,246,170,7.375,1.2,35,0,0,0,0,6.417619520005569
1742998691,3.436619718309859,1.0140845070422535,0.014084507042253521,3.247,3.19141,3640.04004,3530.34766,10,0.14084507042253522,250,170,7.375,1.2,35,0,0,0,0,6.4354275741710305
1742998692,3.4507042253521125,1.0140845070422535,0.014084507042253521,3.247,3.21875,3643.04004,3533.56641,10,0.14084507042253522,248,170,7.375,1.2,35,0,0,0,0,6.4354275741710305
1742998693,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.247,3.22656,3646.23999,3536.79297,10,0.14084507042253522,248,170,7.375,1.2,35,0,0,0,0,6.4354275741710305
1742998694,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.247,3.23828,3649.55005,3540.03125,10,0.14084507042253522,248,170,7.375,1,35,0,0,0,0,6.4354275741710305
1742998695,3.4507042253521125,1.0140845070422535,0.028169014084507043,3.247,3.23438,3652.62988,3543.26563,10,0.14084507042253522,248,170,7.375,1,35,0,0,0,0,6.4354275741710305
1742998696,3.3661971830985915,1.0140845070422535,0.014084507042253521,3.247,3.23438,3655.79004,3546.5,10,0.14084507042253522,250,170,7.375,0.8,35,0,0,0,0,6.4354275741710305
1742998697,3.3661971830985915,1.0140845070422535,0.028169014084507043,3.247,3.23438,3659.03003,3549.73438,10,0.14084507042253522,250,170,7.375,0.8,35,0,0,0,0,6.4354275741710305
1742998698,3.3661971830985915,1.0140845070422535,0.014084507042253521,3.247,3.14453,3662.37988,3552.87891,10,0.14084507042253522,250,170,7.375,0.6,35,0,0,0,0,6.4354275741710305
1742998699,3.3380281690140845,1.0140845070422535,0.014084507042253521,3.247,3.14453,3665.65991,3556.02344,10.375,0.14612676056338028,250,170,7.375,0.6,35,0,0,0,0,6.4354275741710305
1742998700,3.4225352112676055,1.0140845070422535,0.04225352112676056,3.238,3.14453,3668.95996,3559.16797,10.375,0.14612676056338028,250,170,7.375,0.4,35,0,0,0,0,6.453334733378835
1742998701,3.4225352112676055,1.0140845070422535,0.056338028169014086,3.238,3.17188,3672.17993,3562.33984,10.375,0.14612676056338028,250,170,7.375,0.2,35,0,0,0,0,6.453334733378835
1742998702,3.4507042253521125,1.0140845070422535,0.056338028169014086,3.238,3.18359,3675.45996,3565.52344,10.375,0.14612676056338028,250,170,7.375,0.2,35,0,0,0,0,6.453334733378835
1742998703,3.5211267605633805,1.0140845070422535,0.056338028169014086,3.238,3.18359,3678.54004,3568.70703,10.375,0.14612676056338028,248,170,7.375,0.2,35,0,0,0,0,6.453334733378835
1742998704,3.507042253521127,1,0.056338028169014086,3.238,3.18359,3681.47998,3571.89063,9.875,0.13908450704225353,248,172,7.25,0,35,0,0,0,0,6.418598886262428
1742998705,3.507042253521127,1,0.056338028169014086,3.238,3.18359,3684.65991,3575.07422,9.875,0.13908450704225353,250,172,7.25,0,35,0,0,0,0,6.418598886262428
1742998706,3.464788732394366,1,0.028169014084507043,3.238,3.18359,3687.98999,3578.25781,9.875,0.13908450704225353,248,172,7.25,0,35,0,0,0,0,6.418598886262428
1742998707,3.436619718309859,1,0.028169014084507043,3.228,3.18359,3691.56006,3581.44141,10,0.14084507042253522,248,170,7.375,0,35,0,0,0,0,6.473329880890731
1742998708,3.436619718309859,1,0.028169014084507043,3.228,3.18359,3694.77002,3584.625,10,0.14084507042253522,250,170,7.375,0,35,0,0,0,0,6.473329880890731
1742998709,3.436619718309859,1,0.028169014084507043,3.228,3.18359,3698.09009,3584.625,10,0.14084507042253522,250,170,7.375,0,35,0,0,0,0,6.473329880890731
1742998710,3.4507042253521125,1.0140845070422535,0.04225352112676056,3.228,3.18359,3701.6001,3590.99219,10.125,0.1426056338028169,250,170,7.5,0.2,35,0,0,0,0,6.583047336499048
1742998711,3.4507042253521125,1.0140845070422535,0.04225352112676056,3.238,3.18359,3704.87012,3594.17578,10.125,0.1426056338028169,250,170,7.5,0.2,35,0,0,0,0,6.562713288181866
1742998712,3.464788732394366,1.0140845070422535,0.04225352112676056,3.238,3.18359,3707.97998,3597.35938,10.125,0.1426056338028169,250,170,7.5,0.2,35,0,0,0,0,6.562713288181866
1742998713,3.436619718309859,1.0140845070422535,0.04225352112676056,3.238,3.18359,3711.17993,3600.54297,10,0.14084507042253522,250,170,7.5,0.2,35,0,0,0,0,6.562713288181866
1742998714,3.436619718309859,1.0140845070422535,0.04225352112676056,3.228,3.18359,3714.37012,3603.72656,10,0.14084507042253522,250,170,7.5,0.2,35,0,0,0,0,6.583047336499048
1742998715,3.408450704225352,1.0140845070422535,0.014084507042253521,3.228,3.18359,3717.47998,3606.91016,10,0.14084507042253522,250,170,7.5,0,35,0,0,0,0,6.583047336499048
1742998716,3.380281690140845,1.0140845070422535,0.028169014084507043,3.228,3.18359,3720.62012,3610.09375,10,0.14084507042253522,252,170,7.5,0,35,0,0,0,0,6.583047336499048
1742998717,3.323943661971831,1.0140845070422535,0.028169014084507043,3.228,3.18359,3723.81006,3613.27734,10.25,0.1443661971830986,252,170,7.375,0,35,0,0,0,0,6.473329880890731
1742998718,3.323943661971831,1.0140845070422535,0.028169014084507043,3.228,3.18359,3726.95996,3616.46094,10.25,0.1443661971830986,252,170,7.375,-0.2,35,0,0,0,0,6.473329880890731
1742998719,3.295774647887324,1.0140845070422535,0.04225352112676056,3.228,3.18359,3730.09009,3619.64453,10.25,0.1443661971830986,252,170,7.375,-0.4,35,0,0,0,0,6.473329880890731
1742998720,3.352112676056338,1.0140845070422535,0.04225352112676056,3.228,3.18359,3733.21997,3622.82813,10.25,0.1443661971830986,252,170,7.375,-0.6,35,0,0,0,0,6.473329880890731
1742998721,3.352112676056338,1.0140845070422535,0.04225352112676056,3.228,3.18359,3736.47998,3626.01172,10.25,0.1443661971830986,252,170,7.375,-0.8,35,0,0,0,0,6.473329880890731
1742998722,3.352112676056338,1.0140845070422535,0.04225352112676056,3.228,3.18359,3739.87012,3629.19531,10.125,0.1426056338028169,252,170,7.375,-1,35,0,0,0,0,6.473329880890731
1742998723,3.380281690140845,1.0140845070422535,0.04225352112676056,3.228,3.21875,3743.27002,3632.41406,10.125,0.1426056338028169,252,170,7.375,-1.2,35,0,0,0,0,6.473329880890731
1742998724,3.4225352112676055,1.0140845070422535,0.04225352112676056,3.228,3.26172,3746.67993,3635.67578,10.25,0.1443661971830986,252,172,7.25,-1.2,35,0,0,0,0,6.4384352382221035
1742998725,3.4225352112676055,1.0140845070422535,0.04225352112676056,3.228,3.26172,3750.09009,3638.9375,10.25,0.1443661971830986,252,172,7.25,-1.4,35,0,0,0,0,6.4384352382221035
1742998726,3.4225352112676055,1.0140845070422535,0.04225352112676056,3.228,3.24219,3753.31006,3642.17969,10.375,0.14612676056338028,252,170,7.25,-1.6,35,0,0,0,0,6.3636124252824136
1742998727,3.408450704225352,1.0140845070422535,0.04225352112676056,3.228,3.20313,3756.45996,3645.38281,10.375,0.14612676056338028,252,170,7.25,-1.6,35,0,0,0,0,6.3636124252824136
1742998728,3.408450704225352,1.0140845070422535,0.056338028169014086,3.228,3.20313,3759.69995,3648.58594,10.25,0.1443661971830986,248,170,7.5,-1.8,35,0,0,0,0,6.583047336499048
1742998729,3.380281690140845,1.0140845070422535,0.056338028169014086,3.228,3.18359,3763.1001,3651.76953,10.25,0.1443661971830986,248,170,7.5,-1.8,35,0,0,0,0,6.583047336499048
1742998730,3.380281690140845,1.0140845070422535,0.056338028169014086,3.228,3.15625,3766.41992,3654.92578,10.25,0.1443661971830986,248,170,7.5,-2,35,0,0,0,0,6.583047336499048
1742998731,3.3661971830985915,1.0140845070422535,0.056338028169014086,3.228,3.16016,3769.79004,3658.08594,10.375,0.14612676056338028,248,168,7.5,-2,35,0,0,0,0,6.505560085352949
1742998732,3.3661971830985915,1.0140845070422535,0.056338028169014086,3.228,3.16016,3772.94995,3661.24609,10.375,0.14612676056338028,248,168,7.5,-2,35,0,0,0,0,6.505560085352949
1742998733,3.408450704225352,1.0140845070422535,0.056338028169014086,3.228,3.19141,3776.29004,3664.4375,10.25,0.1443661971830986,248,170,7.5,-2,35,0,0,0,0,6.583047336499048
1742998734,3.4225352112676055,1.0140845070422535,0.056338028169014086,3.238,3.20313,3779.54004,3667.64063,10.25,0.1443661971830986,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998735,3.4225352112676055,1.0140845070422535,0.056338028169014086,3.238,3.20313,3782.84009,3670.84375,10.375,0.14612676056338028,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998736,3.436619718309859,1.0140845070422535,0.056338028169014086,3.238,3.20313,3786.06006,3674.04688,10.125,0.1426056338028169,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998737,3.436619718309859,1.0140845070422535,0.056338028169014086,3.238,3.21875,3789.13989,3677.26563,10.125,0.1426056338028169,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998738,3.4225352112676055,1.0140845070422535,0.056338028169014086,3.238,3.21094,3792.3999,3680.47656,10.125,0.1426056338028169,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998739,3.4225352112676055,1.0140845070422535,0.056338028169014086,3.238,3.21094,3795.71997,3680.47656,10.125,0.1426056338028169,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998740,3.464788732394366,1.0140845070422535,0.028169014084507043,3.238,3.25,3798.91992,3686.96875,10.125,0.1426056338028169,248,170,7.5,-2,35,0,0,0,0,6.562713288181866
1742998741,3.464788732394366,1.0140845070422535,0.028169014084507043,3.238,3.25,3802.25,3690.21875,10,0.14084507042253522,250,172,7.25,-2,35,0,0,0,0,6.418598886262428
1742998742,3.4225352112676055,1.0140845070422535,0.028169014084507043,3.238,3.22656,3805.75,3693.44531,10,0.14084507042253522,248,172,7.25,-2,35,0,0,0,0,6.418598886262428
1742998743,3.408450704225352,1,0.028169014084507043,3.238,3.22656,3809.26001,3696.67188,10.125,0.1426056338028169,248,172,7.25,-2,35,0,0,0,0,6.418598886262428
1742998744,3.380281690140845,1,0.014084507042253521,3.238,3.22656,3812.59009,3699.89844,10.25,0.1443661971830986,248,170,7.25,-2,35,0,0,0,0,6.343956178575804
1742998745,3.380281690140845,1,0.014084507042253521,3.238,3.22656,3815.86011,3703.125,10.25,0.1443661971830986,248,170,7.25,-2,35,0,0,0,0,6.343956178575804
1742998746,3.4225352112676055,1,0.014084507042253521,3.238,3.22656,3819.08008,3706.35156,10.25,0.1443661971830986,248,170,7.25,-2,35,0,0,0,0,6.343956178575804
1742998747,3.4225352112676055,1,0.014084507042253521,3.238,3.24609,3822.48999,3709.59766,10.25,0.1443661971830986,248,170,7.25,-2,35,0,0,0,0,6.343956178575804
1742998748,3.436619718309859,1,0.04225352112676056,3.238,3.24609,3826.06006,3712.84375,10.25,0.1443661971830986,248,172,7.25,-2,35,0,0,0,0,6.418598886262428
1742998749,3.436619718309859,1,0.04225352112676056,3.238,3.24609,3829.42993,3716.08984,10.25,0.1443661971830986,246,172,7.25,-2,35,0,0,0,0,6.418598886262428
1742998750,3.507042253521127,1,0.056338028169014086,3.238,3.24609,3832.87012,3719.33594,10.125,0.1426056338028169,246,172,7.25,-2,35,0,0,0,0,6.418598886262428
1742998751,3.5211267605633805,1.0140845070422535,0.08450704225352113,3.238,3.26953,3836.07007,3722.60547,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.5292643843014355
1742998752,3.5492957746478875,1.0140845070422535,0.08450704225352113,3.247,3.28125,3839.42993,3725.88672,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.511163887098625
1742998753,3.535211267605634,1.0140845070422535,0.07042253521126761,3.247,3.28125,3842.73999,3729.16797,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.511163887098625
1742998754,3.408450704225352,1.0140845070422535,0.07042253521126761,3.247,3.28125,3846.03003,3732.44922,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.511163887098625
1742998755,3.3943661971830985,1.0140845070422535,0.07042253521126761,3.247,3.21484,3849.12988,3735.66406,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.511163887098625
1742998756,3.3943661971830985,1.0140845070422535,0.07042253521126761,3.247,3.21484,3852.41992,3738.87891,10.25,0.1443661971830986,244,172,7.375,-2.2,35,0,0,0,0,6.511163887098625
1742998757,3.408450704225352,1.0140845070422535,0.07042253521126761,3.247,3.21484,3855.56006,3742.09375,10.25,0.1443661971830986,244,172,7.25,-2.2,35,0,0,0,0,6.4008051771478005
1742998758,3.408450704225352,1.0140845070422535,0.07042253521126761,3.256,3.21875,3858.58008,3745.3125,10.125,0.1426056338028169,244,172,7.375,-2.4,35,0,0,0,0,6.493163469242215
1742998759,3.408450704225352,1.0140845070422535,0.07042253521126761,3.256,3.21875,3861.70996,3748.53125,10.125,0.1426056338028169,244,172,7.375,-2.4,35,0,0,0,0,6.493163469242215
1742998760,3.436619718309859,1.0140845070422535,0.07042253521126761,3.256,3.21875,3865.01001,3751.75,10.125,0.1426056338028169,244,172,7.375,-2.4,35,0,0,0,0,6.493163469242215
1742998761,3.4788732394366195,1.0140845070422535,0.07042253521126761,3.256,3.27344,3868.29004,3755.02344,10.125,0.1426056338028169,244,172,7.375,-2.4,35,0,0,0,0,6.493163469242215
1742998762,3.4788732394366195,1.0140845070422535,0.07042253521126761,3.256,3.27344,3871.70996,3758.29688,10.125,0.1426056338028169,244,172,7.375,-2.4,35,0,0,0,0,6.493163469242215
1742998763,3.5211267605633805,1.0140845070422535,0.07042253521126761,3.256,3.31641,3875.12012,3761.61328,10.125,0.1426056338028169,244,172,7.375,-2.4,35,0,0,0,0,6.493163469242215
1742998764,3.5211267605633805,1.0140845070422535,0.07042253521126761,3.256,3.33594,3878.55005,3764.94922,10,0.14084507042253522,244,172,7.125,-2.4,35,0,0,0,0,6.273056232996716
1742998765,3.492957746478873,1.0140845070422535,0.07042253521126761,3.256,3.30859,3881.73999,3768.25781,10,0.14084507042253522,244,172,7.125,-2.4,35,0,0,0,0,6.273056232996716
1742998766,3.492957746478873,1,0.07042253521126761,3.256,3.30859,3885.04004,3771.56641,10,0.14084507042253522,244,172,7.125,-2.4,35,0,0,0,0,6.273056232996716
1742998767,3.3943661971830985,1,0.07042253521126761,3.256,3.30859,3888.48999,3774.875,10,0.14084507042253522,244,172,7.125,-2.4,35,0,0,0,0,6.273056232996716
1742998768,3.3943661971830985,1,0.07042253521126761,3.256,3.30859,3891.8501,3778.18359,10,0.14084507042253522,244,172,7.125,-2.4,35,0,0,0,0,6.273056232996716
1742998769,3.3943661971830985,1,0.07042253521126761,3.256,3.30859,3894.8501,3778.18359,10,0.14084507042253522,244,172,7.125,-2.4,35,0,0,0,0,6.273056232996716
1742998770,3.4225352112676055,1,0.07042253521126761,3.256,3.23828,3898.1001,3784.73047,10,0.14084507042253522,244,172,7.25,-2.4,35,0,0,0,0,6.383109851119466
1742998771,3.4225352112676055,1,0.07042253521126761,3.256,3.24219,3901.38989,3787.97266,10,0.14084507042253522,244,172,7.25,-2.4,35,0,0,0,0,6.383109851119466
1742998772,3.436619718309859,1,0.028169014084507043,3.256,3.22656,3904.58008,3791.19922,10,0.14084507042253522,250,172,7.25,-2.4,35,0,0,0,0,6.383109851119466
1742998773,3.436619718309859,1,0.028169014084507043,3.256,3.20703,3908.15991,3794.40625,10,0.14084507042253522,250,172,7.25,-2.4,35,0,0,0,0,6.383109851119466
1742998774,3.4225352112676055,1,0.014084507042253521,3.266,3.19922,3911.11011,3797.60547,10,0.14084507042253522,250,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998775,3.3943661971830985,1,0,3.266,3.19922,3914.19995,3800.80469,10,0.14084507042253522,250,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998776,3.3943661971830985,1,0,3.266,3.19922,3917.37988,3804.00391,10,0.14084507042253522,250,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998777,3.4225352112676055,1,0,3.266,3.23828,3920.6499,3807.24219,10,0.14084507042253522,250,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998778,3.464788732394366,1,0,3.266,3.23828,3924.03003,3810.48047,10,0.14084507042253522,246,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998779,3.464788732394366,1,0,3.266,3.23828,3927.27002,3813.71875,10,0.14084507042253522,246,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998780,3.507042253521127,1,0,3.266,3.23828,3930.91992,3816.95703,10,0.14084507042253522,244,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998781,3.507042253521127,1,0,3.266,3.28906,3934.58008,3820.24609,10,0.14084507042253522,244,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998782,3.5211267605633805,1,0,3.266,3.28516,3938.03003,3823.53125,10,0.14084507042253522,244,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998783,3.5211267605633805,1,0,3.266,3.28516,3941.30005,3826.81641,10,0.14084507042253522,244,172,7.25,-2.4,35,0,0,0,0,6.363556569823576
1742998784,3.4788732394366195,1.0140845070422535,0,3.266,3.24219,3943.92993,3830.05859,10.25,0.1443661971830986,248,172,7.375,-2.2,35,0,0,0,0,6.473273062406741
1742998785,3.4788732394366195,1.0140845070422535,0,3.266,3.24219,3946.47998,3833.30078,9.875,0.13908450704225353,248,170,7.25,-2.2,35,0,0,0,0,6.289526420348571
1742998786,3.4788732394366195,1.0140845070422535,0,3.266,3.24219,3949.37012,3836.54297,9.875,0.13908450704225353,252,170,7.25,-2,35,0,0,0,0,6.289526420348571
1742998787,3.4507042253521125,1.0140845070422535,0,3.266,3.24219,3952.56006,3839.78516,10,0.14084507042253522,252,170,7.125,-2,35,0,0,0,0,6.181086309652906
1742998788,3.408450704225352,1,0,3.256,3.24219,3956.36011,3843.02734,10,0.14084507042253522,252,170,7.25,-2,35,0,0,0,0,6.308846307802084
1742998789,3.408450704225352,1,0,3.256,3.24219,3959.81006,3846.26953,10,0.14084507042253522,252,170,7.25,-1.8,35,0,0,0,0,6.308846307802084
1742998790,3.3943661971830985,1,0,3.256,3.24219,3963.1001,3849.51172,10.125,0.1426056338028169,252,170,7.375,-1.8,35,0,0,0,0,6.417619520005569
1742998791,3.436619718309859,1.0140845070422535,0,3.256,3.24219,3966.33008,3852.75391,10.375,0.14612676056338028,252,172,7.375,-2,35,0,0,0,0,6.493163469242215
1742998792,3.408450704225352,1.0140845070422535,0,3.256,3.25,3969.68994,3856.00391,10.375,0.14612676056338028,252,172,7.375,-2,36,0,0,0,0,6.493163469242215
1742998793,3.3661971830985915,1.0140845070422535,0.014084507042253521,3.247,3.25,3972.84009,3859.25391,10.375,0.14612676056338028,246,172,7.375,-2,36,0,0,0,0,6.511163887098625
1742998794,3.3661971830985915,1.0140845070422535,0.014084507042253521,3.247,3.23828,3976.04004,3862.49219,10.125,0.1426056338028169,246,172,7.25,-2.2,36,0,0,0,0,6.4008051771478005
1742998795,3.323943661971831,1.0140845070422535,0.014084507042253521,3.247,3.22656,3979.02002,3865.71875,10.125,0.1426056338028169,246,172,7.25,-2.2,36,0,0,0,0,6.4008051771478005
1742998796,3.323943661971831,1.0140845070422535,0.014084507042253521,3.247,3.22656,3982.13989,3868.94531,10.125,0.1426056338028169,246,172,7.25,-2.2,36,0,0,0,0,6.4008051771478005
1742998797,3.3098591549295775,1.0140845070422535,0.014084507042253521,3.247,3.22656,3985.15991,3872.17188,10,0.14084507042253522,246,170,7.25,-2,36,0,0,0,0,6.326352530541013
1742998798,3.295774647887324,1,0.014084507042253521,3.247,3.22656,3988.20996,3875.39844,10,0.14084507042253522,246,170,7.25,-2,36,0,0,0,0,6.326352530541013
1742998799,3.295774647887324,1,0.014084507042253521,3.247,3.22656,3991.25,3875.39844,10,0.14084507042253522,246,170,7.25,-2,36,0,0,0,0,6.326352530541013
1742998800,3.267605633802817,1,0.014084507042253521,3.247,3.17188,3994.31006,3881.74219,10,0.14084507042253522,246,170,7.25,-2,35,0,0,0,0,6.326352530541013
1742998801,3.295774647887324,1,0.014084507042253521,3.247,3.19922,3997.37988,3884.94141,10,0.14084507042253522,246,170,7.25,-2,35,0,0,0,0,6.326352530541013
1742998802,3.380281690140845,1,0.014084507042253521,3.238,3.25,4000.58008,3888.19141,10,0.14084507042253522,246,170,7.375,-2,35,0,0,0,0,6.453334733378835
1742998803,3.380281690140845,1,0.014084507042253521,3.238,3.25,4003.90991,3891.44141,10,0.14084507042253522,246,170,7.375,-2,35,0,0,0,0,6.453334733378835
1742998804,3.3943661971830985,1,0.014084507042253521,3.238,3.26953,4007.43994,3894.71094,10,0.14084507042253522,246,170,7.375,-2,36,0,0,0,0,6.453334733378835
1742998805,3.3943661971830985,1,0.014084507042253521,3.238,3.26953,4010.95996,3897.98047,10,0.14084507042253522,246,170,7.375,-2.2,36,0,0,0,0,6.453334733378835
1742998806,3.436619718309859,1,0.014084507042253521,3.238,3.27734,4014.52002,3901.25781,10,0.14084507042253522,244,170,7.375,-2.2,36,0,0,0,0,6.453334733378835
1742998807,3.436619718309859,1,0.014084507042253521,3.238,3.29688,4017.82007,3904.55469,10,0.14084507042253522,244,170,7.375,-2.2,36,0,0,0,0,6.453334733378835
1742998808,3.4788732394366195,1,0.014084507042253521,3.238,3.35156,4021.12012,3907.90625,10,0.14084507042253522,244,170,7.375,-2.2,36,0,0,0,0,6.453334733378835
1742998809,3.535211267605634,1,0.014084507042253521,3.238,3.35156,4024.55005,3911.25781,10,0.14084507042253522,242,170,7.375,-2.2,36,0,0,0,0,6.453334733378835
1742998810,3.535211267605634,1.0140845070422535,0.014084507042253521,3.238,3.37109,4028.12988,3914.62891,10.125,0.1426056338028169,242,172,7.5,-2.4,36,0,0,0,0,6.639929882340443
1742998811,3.5492957746478875,1.0140845070422535,0,3.238,3.39844,4031.37988,3918.02734,10.125,0.1426056338028169,240,172,7.5,-2.4,36,0,0,0,0,6.639929882340443
